"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"18.01.2024","94,98","94,59","95,05","94,59","77,02K","0,41%"
"17.01.2024","94,59","94,82","95,10","94,12","115,95K","-0,24%"
"16.01.2024","94,82","94,80","94,96","94,57","87,94K","0,02%"
"15.01.2024","94,80","94,54","94,99","94,36","112,00K","0,27%"
"12.01.2024","94,54","94,59","94,87","94,42","106,78K","-0,05%"
"11.01.2024","94,59","94,93","95,46","94,32","106,06K","-0,36%"
"10.01.2024","94,93","94,64","94,94","94,59","88,62K","0,31%"
"09.01.2024","94,64","94,70","94,95","94,43","87,18K","-0,07%"
"08.01.2024","94,70","94,64","95,00","94,41","84,63K","0,12%"
"05.01.2024","94,59","94,77","95,03","94,44","98,32K","-0,19%"
"04.01.2024","94,77","94,59","95,00","94,30","104,25K","0,39%"
"03.01.2024","94,41","94,87","95,14","94,41","84,93K","-0,39%"
"02.01.2024","94,77","95,23","95,23","94,00","96,33K","0,06%"
"28.12.2023","94,72","93,94","94,72","93,94","77,89K","0,83%"
"27.12.2023","93,94","93,27","94,16","93,22","97,80K","0,89%"
"26.12.2023","93,11","93,17","93,57","92,78","97,74K","0,37%"
"22.12.2023","92,77","92,99","93,29","92,42","137,03K","0,02%"
"21.12.2023","92,75","92,77","93,49","92,59","100,48K","0,18%"
"20.12.2023","92,59","92,85","93,17","92,49","115,24K","-0,28%"
"19.12.2023","92,85","92,39","92,94","92,18","89,83K","0,44%"
"18.12.2023","92,44","92,51","92,57","92,14","101,85K","-0,08%"
"15.12.2023","92,51","92,13","92,51","92,11","75,55K","0,43%"
"14.12.2023","92,11","92,13","92,46","92,09","71,31K","-0,02%"
"13.12.2023","92,13","91,68","92,24","91,61","116,56K","0,47%"
"12.12.2023","91,70","91,77","91,93","91,41","90,65K","-0,07%"
"11.12.2023","91,77","91,97","92,09","91,68","80,80K","-0,20%"
"08.12.2023","91,95","92,29","92,29","91,95","76,76K","-0,38%"
"07.12.2023","92,30","92,04","92,36","91,68","59,51K","0,29%"
"06.12.2023","92,04","91,93","92,09","91,68","80,30K","0,32%"
"05.12.2023","91,75","91,80","92,19","91,68","94,41K","0,08%"
"04.12.2023","91,68","91,50","91,89","91,50","88,94K","0,37%"
"01.12.2023","91,34","91,49","91,95","91,22","113,77K","-0,15%"
"30.11.2023","91,48","91,21","91,48","91,03","95,88K","0,53%"
"29.11.2023","90,99","91,57","91,76","90,81","90,36K","-0,43%"
"28.11.2023","91,39","91,51","91,57","91,03","80,66K","0,09%"
"27.11.2023","91,31","91,67","92,18","90,86","109,74K","-0,21%"
"24.11.2023","91,49","92,03","92,20","91,23","130,52K","-0,47%"
"23.11.2023","91,93","92,20","92,20","91,57","111,47K","-0,27%"
"22.11.2023","92,18","92,60","92,82","91,93","91,89K","-0,40%"
"21.11.2023","92,55","92,68","92,68","92,12","94,02K","-0,15%"
"20.11.2023","92,68","92,56","93,09","92,47","61,38K","0,31%"
"17.11.2023","92,39","91,72","92,78","91,58","98,56K","0,73%"
"16.11.2023","91,72","91,42","92,01","91,04","135,58K","0,28%"
"14.11.2023","91,47","91,06","91,50","91,00","121,81K","0,44%"
"13.11.2023","91,06","91,02","91,50","90,86","112,09K","-0,06%"
"10.11.2023","91,12","90,84","91,20","90,55","89,52K","0,38%"
